user_id,purchase_date,purchase_amount
17,2021-10-24,120.37
46,2020-01-13,103.72
36,2021-05-06,907.1
42,2020-04-18,337.55
15,2021-01-04,205.91
16,2021-05-23,107.47
21,2020-07-18,206.78
38,2021-08-15,533.15
40,2021-03-06,845.68
34,2020-03-12,861.11
20,2020-09-08,958.41
1,2020-07-10,206.3
33,2020-09-15,234.66
17,2020-10-26,172.17
26,2021-04-10,22.72
31,2021-05-09,205.26
22,2020-06-21,429.5
32,2020-09-30,167.98
18,2020-02-21,474.03
31,2020-11-07,87.43
18,2021-10-28,599.83
21,2021-08-13,974.44
32,2021-06-28,982.31
9,2021-05-22,608.2
41,2020-10-20,33.24
10,2020-08-18,646.83
26,2020-08-22,330.24
44,2020-07-25,809.36
49,2021-04-19,301.88
6,2020-08-04,771.3
38,2020-06-01,131.44
9,2021-03-17,888.02
1,2021-02-08,571.44
27,2020-07-18,999.13
33,2020-06-16,69.33
47,2021-11-25,212.57
47,2020-06-11,517.63
32,2020-01-23,622.07
29,2020-03-16,20.2
41,2021-05-28,346.67
26,2021-08-17,560.09
24,2020-02-10,566.88
18,2021-08-03,381.32
43,2020-12-10,897.46
44,2020-01-26,800.57
37,2020-10-25,319.13
12,2020-05-31,693.21
3,2021-03-14,461.2
25,2021-08-22,357.16
36,2021-08-26,795.0
39,2021-02-02,626.13
13,2020-06-19,886.36
49,2020-01-24,518.65
15,2021-05-27,436.03
27,2021-04-21,76.76
38,2020-03-19,346.56
2,2020-09-20,682.08
16,2021-03-15,487.41
49,2020-08-16,91.71
42,2021-09-05,829.94
29,2020-10-25,389.46
0,2021-03-01,488.99
0,2020-06-24,344.6
36,2020-09-19,37.12
4,2021-07-15,649.29
6,2020-11-21,944.88
21,2021-05-29,462.75
33,2021-07-02,622.95
24,2021-12-06,612.27
25,2020-05-29,414.17
39,2020-01-01,473.97
29,2020-11-04,892.02
35,2021-10-25,10.24
15,2021-05-06,708.23
32,2020-01-23,281.18
18,2021-04-26,43.96
42,2021-10-20,563.77
9,2021-08-08,931.12
21,2021-12-23,7.01
4,2020-05-13,579.93
16,2021-10-05,578.36
13,2020-01-20,892.25
8,2020-06-19,446.13
20,2021-09-23,755.2
37,2021-07-05,145.86
41,2020-12-24,914.09
45,2020-01-17,285.82
22,2020-08-05,47.73
10,2021-03-23,959.1
49,2021-12-04,646.96
20,2021-10-12,362.77
6,2021-02-06,70.13
25,2020-10-16,543.21
21,2020-02-29,316.58
19,2020-06-23,501.27
34,2021-11-26,659.75
43,2021-03-25,329.9
44,2020-07-07,840.67
25,2020-05-26,205.24
48,2020-03-08,288.35
7,2020-04-16,801.65
2,2021-09-05,20.62
20,2021-05-19,182.96
32,2021-08-30,639.84
2,2021-07-08,293.2
35,2021-03-07,481.43
31,2021-05-13,709.09
46,2020-10-25,863.28
19,2020-05-04,152.37
5,2020-06-29,769.24
21,2020-08-11,639.92
25,2021-03-07,764.29
38,2021-01-05,810.6
34,2021-06-20,728.07
35,2021-11-26,785.86
30,2020-09-16,598.37
45,2021-03-11,370.12
40,2020-07-21,603.13
47,2021-06-12,151.61
0,2021-05-05,7.92
11,2020-05-21,250.24
49,2021-06-25,235.47
32,2020-02-10,812.89
43,2020-08-05,22.1
7,2021-03-25,686.78
3,2020-07-02,451.14
23,2020-05-19,655.66
38,2021-09-22,635.38
6,2020-12-05,835.96
6,2020-02-22,329.21
42,2020-07-06,631.15
40,2021-04-08,613.95
18,2020-07-08,95.63
41,2020-10-24,691.35
34,2021-11-22,734.5
33,2021-09-08,405.82
43,2021-08-31,202.17
16,2021-01-19,377.12
18,2021-11-27,578.29
23,2021-07-08,293.68
42,2021-12-28,144.11
39,2020-03-13,572.09
6,2020-04-09,357.33
33,2020-12-22,461.82
28,2020-05-14,58.07
41,2021-05-22,585.75
43,2020-02-26,338.18
32,2020-06-07,506.62
24,2021-03-02,665.14
34,2021-03-03,658.89
36,2020-11-29,345.63
45,2020-09-12,424.93
23,2021-10-12,574.89
2,2020-06-19,93.29
0,2020-04-12,825.45
4,2021-06-19,566.47
18,2021-06-04,746.87
45,2021-08-31,532.51
5,2020-07-04,116.86
3,2021-07-02,609.78
11,2020-12-13,905.83
5,2021-02-07,230.13
32,2021-03-17,5.97
38,2021-01-23,315.6
4,2021-09-12,545.68
45,2020-05-17,366.29
8,2020-11-19,835.51
45,2021-04-19,315.32
19,2021-08-02,45.66
8,2021-04-24,299.76
32,2020-12-19,463.82
14,2021-03-20,144.64
3,2020-02-06,509.68
11,2020-01-09,663.58
23,2020-04-29,144.81
40,2021-08-09,839.65
46,2020-03-17,34.79
47,2020-06-13,801.69
47,2021-06-05,664.69
40,2020-05-11,937.45
5,2020-10-22,984.57
30,2021-09-11,587.95
46,2020-04-03,67.76
46,2021-03-17,104.64
35,2021-02-09,71.72
2,2021-07-12,27.99
8,2020-08-30,466.83
41,2020-10-02,456.28
12,2020-05-13,333.19
47,2020-01-19,521.64
24,2020-05-21,794.13
14,2021-12-01,597.05
8,2020-12-26,151.55
0,2021-02-14,336.13
4,2021-12-27,13.65
44,2020-07-21,531.77
16,2021-12-15,832.09
11,2020-12-29,219.93
5,2021-09-28,960.89
37,2020-11-06,584.68
30,2020-10-30,806.89
41,2020-12-22,124.86
36,2020-10-24,81.57
29,2020-02-14,265.89
2,2021-04-27,73.03
41,2020-06-28,722.3
33,2021-08-24,460.93
30,2020-09-26,181.19
25,2020-11-20,18.98
28,2021-08-21,655.82
2,2021-01-18,351.69
24,2020-06-02,870.24
46,2020-11-15,345.7
10,2020-02-22,505.76
18,2021-06-04,447.57
47,2020-03-17,280.29
5,2021-06-29,824.58
30,2021-07-19,663.91
1,2020-03-19,448.57
5,2020-01-06,349.46
10,2021-07-12,685.14
35,2020-07-09,761.73
42,2021-10-30,386.43
43,2021-10-27,220.54
25,2021-04-06,390.11
29,2020-11-12,619.58
28,2021-05-29,748.59
29,2021-06-01,239.33
19,2020-03-25,565.13
36,2020-07-15,759.11
26,2020-10-04,365.41
34,2020-01-02,407.48
24,2021-11-05,262.46
26,2020-04-02,761.08
29,2021-03-29,268.93
39,2021-07-15,396.03
38,2021-03-04,355.31
45,2021-05-26,383.21
30,2021-01-15,984.04
11,2021-05-24,658.86
6,2020-07-25,375.72
15,2021-03-05,174.71
4,2021-09-09,260.29
35,2021-12-28,185.96
35,2020-12-16,835.9
9,2020-10-23,301.77
34,2020-08-28,753.87
35,2020-07-19,18.84
39,2021-03-26,111.58
22,2020-06-02,330.43
30,2020-04-12,369.17
4,2021-04-19,879.8
35,2020-10-13,316.51
4,2021-09-10,398.29
14,2020-07-06,530.95
36,2021-05-16,716.93
32,2021-03-29,422.21
36,2021-12-25,18.3
23,2020-11-03,545.2
35,2021-09-20,629.46
21,2020-04-01,835.79
20,2020-10-10,517.58
23,2021-03-31,424.1
26,2021-10-24,22.44
14,2021-07-25,65.84
30,2021-11-18,799.13
15,2020-04-06,522.71
28,2021-04-22,737.08
46,2021-11-13,230.81
34,2021-12-30,668.32
20,2020-10-12,892.46
16,2021-11-15,87.21
34,2020-08-12,498.26
46,2021-02-17,822.81
16,2021-04-22,906.68
15,2021-11-11,203.69
42,2021-11-08,473.99
39,2020-11-02,25.73
49,2020-01-22,529.64
4,2021-11-12,890.38
27,2021-04-04,282.44
16,2020-09-04,488.03
4,2020-11-22,401.99
42,2020-05-19,479.41
17,2020-09-05,383.76
45,2020-02-10,295.39
25,2020-04-28,201.29
9,2020-09-02,974.4
37,2020-04-13,721.54
11,2021-04-28,348.63
44,2021-02-17,495.32
31,2020-03-07,242.94
26,2021-08-25,427.78
40,2021-07-14,213.46
40,2021-06-05,120.37
14,2021-01-15,365.76
30,2020-01-08,517.85
28,2021-07-19,592.15
8,2021-06-25,56.37
7,2020-04-25,150.11
46,2021-10-06,874.14
7,2021-11-28,263.13
24,2020-10-02,301.04
44,2021-05-15,728.32
41,2020-02-20,944.21
37,2020-09-02,931.06
49,2020-10-19,213.46
14,2021-01-22,347.69
31,2021-05-18,915.84
14,2020-06-14,310.41
1,2021-07-30,909.62
36,2020-05-14,477.39
23,2021-09-04,902.12
15,2020-03-09,607.96
28,2020-02-15,637.56
0,2021-06-07,921.05
9,2021-10-03,684.83
9,2020-03-15,80.28
5,2020-04-01,654.91
34,2021-05-10,725.92
22,2021-04-14,774.53
12,2021-11-26,319.19
35,2020-07-21,173.61
1,2020-09-16,947.41
28,2020-12-04,752.79
27,2020-02-03,11.38
49,2021-02-23,148.23
24,2020-02-24,749.87
25,2021-12-11,806.5
35,2020-05-30,530.11
42,2021-12-17,333.84
7,2021-05-07,505.68
5,2020-07-03,928.48
25,2020-07-07,239.86
35,2020-06-03,678.71
11,2021-09-12,744.21
40,2020-02-21,627.15
9,2020-05-21,851.53
6,2020-08-26,659.38
43,2021-01-06,61.9
38,2020-09-21,582.83
18,2021-03-17,789.9
21,2020-04-05,852.67
9,2020-05-04,366.34
33,2020-09-24,447.12
30,2020-08-07,182.96
30,2020-08-31,461.5
42,2020-12-21,539.57
28,2020-12-29,441.79
41,2021-05-05,963.63
37,2021-12-12,55.01
35,2021-04-17,769.61
39,2020-03-17,538.69
14,2021-07-29,11.59
30,2021-12-22,130.65
35,2021-08-08,695.27
10,2020-06-09,759.88
0,2020-01-19,587.58
20,2021-08-13,119.23
39,2020-03-25,394.84
27,2021-09-23,984.97
29,2021-02-07,593.39
17,2020-11-11,739.03
47,2021-05-28,739.46
16,2020-09-28,748.18
25,2020-11-26,662.47
32,2021-04-03,987.64
49,2020-04-26,768.31
38,2021-04-18,388.4
4,2020-09-18,247.83
30,2020-09-10,223.69
0,2021-11-25,707.83
49,2020-03-22,839.92
18,2021-12-24,125.43
40,2020-03-27,750.86
19,2021-02-11,654.15
29,2021-02-05,543.22
2,2021-06-08,498.2
12,2021-05-13,234.1
30,2021-05-29,800.63
10,2020-08-19,185.37
14,2020-10-17,825.96
46,2020-07-15,863.42
4,2021-03-25,764.03
23,2020-09-23,619.56
47,2021-01-27,966.52
22,2021-05-22,421.59
22,2020-04-01,887.77
4,2021-01-08,370.46
47,2020-05-21,218.85
46,2021-06-02,811.65
36,2021-06-20,600.7
37,2021-05-19,330.27
15,2020-02-17,3.66
17,2020-07-06,490.22
43,2021-01-31,236.92
4,2020-03-15,344.88
22,2021-07-06,672.99
44,2021-04-12,580.86
7,2020-01-08,627.2
47,2021-07-27,22.52
31,2020-11-29,273.59
19,2020-04-04,812.27
17,2020-04-24,62.18
24,2021-05-23,169.69
22,2021-02-28,840.95
37,2020-10-04,677.64
6,2020-03-08,596.73
33,2021-08-07,298.63
46,2021-10-02,878.01
49,2020-12-09,901.6
49,2021-07-15,481.81
8,2021-12-29,2.05
16,2020-09-26,800.18
46,2020-12-05,155.77
15,2020-05-18,711.37
47,2020-11-23,214.88
30,2020-10-28,903.78
5,2020-08-17,887.53
7,2020-01-24,153.62
23,2021-11-08,136.94
43,2020-11-20,952.93
19,2021-06-25,940.53
23,2020-03-01,58.94
24,2020-04-07,308.19
4,2020-04-07,120.72
13,2020-08-25,229.57
14,2020-08-23,664.84
19,2021-05-14,122.72
0,2020-01-10,748.01
33,2020-10-03,519.8
14,2021-07-21,260.99
41,2020-05-27,431.36
5,2020-06-08,243.28
14,2020-09-11,532.17
47,2020-10-11,656.67
13,2021-06-15,244.48
15,2020-12-15,691.3
46,2020-02-07,356.87
32,2020-10-24,212.52
12,2020-03-18,878.37
32,2020-02-09,132.34
19,2020-10-29,113.94
40,2021-01-03,814.15
31,2020-07-20,528.96
46,2020-09-14,316.49
10,2020-05-15,768.97
45,2020-08-14,370.78
47,2021-12-26,37.71
11,2020-12-22,250.21
37,2021-06-27,902.28
45,2020-11-14,151.13
3,2020-07-22,528.92
4,2020-01-14,864.06
4,2021-09-07,150.64
38,2020-01-12,161.43
37,2020-10-18,401.9
31,2021-03-18,428.95
34,2020-07-10,535.51
22,2021-06-10,829.69
29,2021-02-16,710.1
33,2020-04-16,63.94
15,2021-04-18,354.45
30,2021-12-24,359.93
47,2020-02-27,124.04
3,2020-02-01,981.55
2,2020-08-03,500.28
41,2021-06-14,955.28
47,2020-09-12,486.68
47,2020-12-09,447.07
16,2021-02-18,760.24
37,2020-01-11,486.19
27,2021-06-10,650.98
39,2020-02-04,330.81
4,2021-08-19,304.69
17,2021-09-04,717.97
9,2021-01-02,408.1
11,2020-02-20,804.89
20,2020-06-25,503.3
22,2020-10-23,678.96
3,2021-03-02,273.76
44,2020-01-17,544.48
30,2020-04-27,233.84
6,2020-10-06,852.04
8,2020-03-06,477.71
14,2021-03-21,891.26
19,2020-04-02,25.43
20,2021-12-24,185.09
7,2020-03-28,401.44
9,2021-02-23,956.29
4,2021-09-07,880.23
10,2020-12-06,888.6
40,2020-08-30,645.19
14,2021-05-13,95.51
6,2021-09-01,363.59
6,2021-07-10,963.76
34,2021-08-28,171.37
5,2021-10-25,645.69
34,2021-07-30,144.84
22,2020-04-17,107.83
43,2021-08-16,463.92
38,2020-05-29,314.4
28,2021-09-07,875.1
35,2020-12-31,248.62
45,2020-12-08,903.25
32,2020-02-16,88.46
38,2021-08-03,968.38
41,2021-09-07,667.85
47,2020-08-04,42.72
15,2020-04-24,831.14
6,2021-01-03,905.6
26,2021-05-25,656.13
26,2020-04-03,920.22
12,2021-06-25,820.44
43,2021-07-03,257.9
18,2021-10-01,735.85
3,2021-01-06,745.59
49,2020-05-05,769.38
2,2021-10-14,250.35
43,2021-08-13,50.52
43,2021-09-24,774.4
47,2021-06-22,396.79
40,2020-11-18,449.67
5,2020-07-22,697.88
17,2020-07-10,429.89
37,2020-06-10,508.3
22,2021-01-21,702.11
23,2020-06-02,533.31
21,2020-11-16,643.16
18,2021-03-11,293.99
30,2020-07-23,540.86
26,2020-04-07,786.4
45,2020-02-17,651.98
27,2021-07-10,920.42
27,2020-04-20,516.52
2,2021-07-09,242.31
40,2021-07-14,298.46
5,2021-04-22,51.98
0,2020-01-13,333.73
5,2020-11-25,102.77
14,2020-11-14,364.67
13,2020-07-19,869.03
6,2020-11-25,906.4
23,2021-10-31,657.9
29,2020-11-20,417.04
18,2020-04-30,156.89
35,2021-03-06,112.84
19,2021-07-26,470.45
1,2021-07-13,438.7
19,2021-11-10,419.81
7,2020-08-24,925.16
30,2020-05-22,153.85
41,2020-05-23,48.32
9,2020-02-10,228.4
12,2020-02-28,537.69
41,2021-04-01,18.98
2,2020-10-10,966.46
38,2020-02-26,140.53
29,2020-03-06,236.92
11,2021-02-24,7.26
42,2020-10-20,229.77
0,2021-08-12,76.06
45,2020-03-04,305.07
32,2021-02-14,145.92
10,2020-03-17,883.63
0,2020-06-10,963.04
19,2020-09-29,417.79
43,2021-11-07,714.34
9,2021-07-30,175.66
13,2020-02-10,282.47
37,2020-12-25,236.85
19,2020-05-04,163.81
17,2020-10-03,702.08
45,2021-09-08,654.37
28,2020-09-30,413.51
33,2020-12-18,368.44
47,2021-09-08,840.16
39,2021-07-13,66.75
9,2021-07-02,429.36
1,2021-01-08,574.16
34,2021-10-26,157.26
33,2020-05-07,524.49
12,2021-03-14,853.27
17,2021-02-09,545.83
44,2021-10-20,570.83
16,2020-07-07,84.05
12,2020-01-02,539.96
0,2021-07-22,477.95
27,2021-01-04,992.48
5,2020-12-28,594.99
33,2020-06-12,494.54
2,2020-08-24,399.37
44,2020-10-22,561.22
4,2020-04-02,651.0
13,2021-02-22,3.88
10,2020-07-13,943.77
14,2021-01-14,454.14
3,2020-08-22,802.46
32,2021-07-04,653.29
3,2021-02-18,880.2
49,2020-07-23,571.01
41,2020-07-22,756.93
36,2021-12-30,835.56
42,2021-09-06,623.38
46,2021-04-11,816.46
2,2020-07-15,762.41
47,2020-07-01,658.6
26,2020-03-11,381.02
31,2021-04-03,179.5
30,2020-07-05,453.43
10,2020-03-24,591.56
11,2021-09-07,599.7
27,2020-08-25,83.6
2,2021-07-10,127.28
13,2021-06-27,994.29
33,2020-04-02,157.19
4,2021-07-11,170.15
3,2021-11-22,276.34
14,2020-05-26,114.33
20,2020-09-15,171.46
33,2021-10-21,841.11
21,2020-03-04,115.2
28,2020-05-11,800.21
48,2020-05-29,91.12
22,2021-05-22,285.11
22,2021-07-28,704.23
6,2021-01-20,560.19
31,2021-07-21,98.73
42,2020-11-07,903.2
9,2021-06-03,746.67
26,2021-08-15,264.55
12,2021-10-29,244.03
37,2021-06-17,854.44
15,2021-04-14,457.57
12,2021-07-22,870.33
36,2021-06-18,458.44
2,2020-06-13,537.75
42,2021-06-30,15.15
2,2020-09-30,491.72
21,2021-12-26,751.78
27,2020-08-28,661.66
21,2020-05-08,322.13
48,2020-08-31,331.92
22,2021-12-01,30.9
18,2021-12-25,145.3
20,2021-04-16,859.44
32,2021-05-28,576.82
15,2020-08-15,296.69
43,2021-06-28,713.81
11,2020-01-07,987.09
15,2021-05-09,748.31
18,2020-06-23,931.56
16,2020-05-19,395.08
49,2021-07-15,729.96
47,2021-01-27,872.0
42,2020-12-12,635.22
47,2020-03-18,932.69
33,2021-06-15,290.14
4,2020-06-23,682.91
24,2020-09-02,244.81
41,2021-01-13,318.56
13,2020-03-06,797.23
17,2021-06-11,203.33
12,2020-02-21,101.99
26,2021-05-28,433.47
11,2021-02-18,969.03
18,2021-08-10,489.02
45,2020-05-20,744.03
23,2021-06-06,150.99
42,2020-09-14,129.56
46,2020-05-30,847.74
28,2020-02-28,208.61
48,2020-07-09,461.65
4,2020-09-24,978.82
33,2021-03-06,927.5
48,2021-03-06,428.54
44,2020-09-27,197.18
28,2020-05-05,280.97
36,2021-04-08,922.9
10,2021-05-16,380.18
21,2021-06-12,823.23
33,2020-06-26,328.83
10,2020-06-01,999.58
43,2021-12-27,284.56
44,2021-06-08,18.83
25,2020-09-13,625.98
32,2020-09-26,531.44
18,2021-10-16,400.43
42,2021-05-13,343.65
4,2020-04-06,305.51
16,2020-12-16,744.39
39,2021-07-25,186.3
38,2020-11-07,559.58
39,2021-03-16,63.46
6,2021-07-16,119.94
2,2021-01-18,100.68
10,2021-08-19,397.89
27,2020-12-31,232.5
38,2020-03-29,294.18
48,2020-12-02,92.8
23,2020-04-07,836.86
18,2020-02-05,984.04
3,2020-07-04,111.57
48,2020-10-12,42.72
30,2020-07-25,854.99
32,2021-05-23,333.87
6,2021-03-24,279.16
33,2020-10-12,704.16
21,2020-07-10,505.04
9,2021-10-16,898.83
9,2020-05-18,933.98
13,2020-01-17,258.35
2,2020-11-27,703.99
38,2020-04-24,83.04
44,2020-09-12,877.24
40,2021-12-08,788.28
5,2021-01-27,876.42
24,2021-05-03,782.49
18,2021-10-31,936.93
42,2020-02-14,744.69
42,2021-05-08,398.39
37,2020-01-19,478.28
42,2021-08-18,999.38
17,2021-05-25,738.93
3,2021-02-02,210.36
14,2021-02-21,322.41
3,2021-05-24,852.29
38,2020-02-18,709.36
44,2020-11-03,477.64
4,2020-01-29,532.07
25,2020-06-04,60.2
24,2020-01-27,999.89
29,2021-08-31,159.97
5,2021-09-02,984.47
5,2021-08-16,525.33
7,2021-10-30,330.22
9,2020-02-04,245.05
17,2020-10-17,613.24
40,2020-03-03,276.45
43,2020-03-03,361.04
7,2021-02-07,944.08
32,2020-11-22,476.11
0,2020-05-25,731.19
4,2020-03-27,260.39
28,2021-04-28,479.08
35,2021-05-23,489.22
26,2021-03-09,890.82
42,2020-08-18,183.18
25,2021-12-25,734.48
29,2021-12-25,588.33
23,2020-05-12,1.28
3,2021-03-18,36.77
7,2020-04-17,273.17
15,2020-01-06,286.18
43,2020-02-18,68.89
10,2020-08-16,734.22
40,2021-07-18,94.28
13,2021-07-22,973.75
40,2020-10-27,748.13
43,2021-02-13,30.81
44,2021-07-22,872.03
4,2021-08-29,233.84
11,2021-10-22,360.31
10,2020-12-22,54.31
32,2021-02-13,985.51
7,2020-07-05,555.74
28,2020-04-07,924.65
7,2020-03-27,195.08
5,2020-03-25,823.75
34,2021-06-16,161.2
30,2021-03-23,99.64
43,2020-07-17,757.97
1,2020-04-14,668.15
44,2020-08-06,90.79
12,2020-05-28,527.71
36,2021-01-09,823.16
24,2021-06-13,874.16
47,2021-11-26,991.99
30,2020-05-27,578.01
47,2021-02-12,874.44
36,2020-10-11,448.96
10,2021-11-10,821.1
34,2020-05-09,163.61
28,2021-08-23,438.29
10,2021-04-27,83.16
4,2020-06-18,249.19
21,2020-02-24,274.52
3,2020-12-17,1.94
3,2021-11-13,566.65
23,2020-02-17,15.71
0,2021-11-15,625.82
24,2020-08-24,861.33
2,2020-07-27,18.38
41,2020-04-17,929.26
10,2021-07-04,742.94
46,2021-06-30,225.3
44,2021-08-01,450.01
26,2021-07-09,84.67
9,2021-12-01,526.02
1,2020-08-05,950.24
36,2021-09-13,340.69
5,2021-04-25,772.8
17,2021-08-31,522.27
25,2021-12-07,135.95
37,2021-05-22,694.25
29,2021-02-08,227.01
30,2021-01-04,378.86
19,2021-10-09,629.17
45,2020-05-22,995.79
32,2020-05-01,173.42
27,2020-05-04,943.79
18,2021-04-16,865.46
13,2021-06-28,933.84
28,2021-10-26,139.37
37,2021-06-13,849.05
46,2020-07-03,539.53
47,2021-03-28,63.06
13,2020-01-31,915.76
26,2021-10-29,353.55
47,2020-11-17,804.04
7,2021-04-28,581.27
41,2020-09-23,156.08
16,2020-07-10,979.57
43,2021-02-19,70.2
3,2020-02-16,494.48
49,2020-09-09,732.58
35,2020-06-10,368.66
46,2021-11-22,692.82
13,2021-07-02,124.81
12,2021-07-15,919.31
1,2020-07-22,597.73
12,2021-02-05,381.64
42,2021-12-08,302.77
41,2020-06-15,232.63
22,2021-08-23,958.97
28,2020-03-09,709.84
35,2020-12-02,249.78
38,2020-08-19,282.07
45,2021-12-27,217.94
28,2020-09-30,725.85
36,2021-12-25,874.16
24,2020-08-16,750.32
17,2021-12-15,64.69
27,2020-03-16,567.78
27,2021-12-28,420.0
6,2021-06-15,791.22
26,2020-04-11,742.18
27,2020-04-11,611.59
42,2021-09-30,282.93
37,2021-04-18,297.53
34,2021-09-25,435.56
15,2021-08-03,15.83
40,2021-06-12,127.98
3,2020-11-01,560.34
31,2021-11-11,154.54
24,2021-12-08,626.94
24,2021-01-03,640.8
48,2021-01-01,814.78
21,2020-02-18,981.29
23,2020-03-31,316.75
34,2020-04-23,349.58
9,2021-12-25,926.95
43,2021-06-12,269.59
1,2020-08-06,65.18
7,2020-02-09,917.58
10,2021-12-21,153.13
30,2021-03-21,362.68
49,2021-08-27,613.62
25,2021-12-10,84.5
45,2021-12-17,128.15
40,2020-06-19,671.44
19,2021-03-18,685.61
1,2020-11-22,228.47
32,2021-01-04,43.06
3,2021-10-21,87.87
20,2020-12-18,723.64
4,2020-08-23,999.75
39,2020-08-11,171.36
39,2021-08-24,714.5
38,2021-07-27,35.63
14,2020-04-07,997.7
21,2021-12-11,175.69
27,2021-07-20,899.18
9,2021-01-16,998.15
3,2021-02-16,966.06
39,2020-01-04,63.33
12,2020-07-21,938.76
15,2021-04-26,996.66
46,2020-05-16,284.65
3,2020-05-20,802.09
40,2020-01-10,604.08
5,2020-07-29,199.74
20,2021-08-23,146.51
36,2020-05-04,169.35
18,2020-08-05,98.85
31,2020-02-22,3.63
5,2020-12-20,8.64
2,2020-11-08,842.72
8,2021-08-18,303.28
8,2020-09-12,531.47
47,2020-01-06,271.42
21,2021-01-24,981.46
22,2020-05-05,826.09
38,2021-02-09,608.69
9,2020-01-30,864.21
39,2020-06-24,764.94
26,2020-01-22,128.84
23,2021-04-12,539.17
8,2021-08-31,227.08
12,2020-10-30,187.8
6,2020-11-20,594.28
37,2021-12-10,831.06
24,2021-12-21,821.18
8,2020-04-09,785.24
29,2020-09-14,352.02
42,2021-03-31,877.58
36,2021-10-03,697.88
38,2020-12-16,889.83
43,2021-09-23,611.93
9,2020-08-22,431.13
24,2021-10-23,453.28
40,2021-12-24,384.44
1,2020-09-09,308.25
48,2020-10-27,370.05
3,2021-06-27,499.83
19,2020-08-01,544.03
45,2020-06-16,956.84
5,2021-12-14,828.17
0,2020-01-12,116.8
39,2021-12-20,808.51
13,2021-01-31,134.2
16,2021-01-19,724.75
3,2020-07-30,609.86
28,2021-01-11,459.49
3,2021-08-16,799.87
39,2020-03-01,127.55
31,2021-04-13,697.59
8,2021-05-28,76.02
25,2020-08-26,874.92
21,2020-11-21,287.87
37,2020-07-14,855.13
12,2020-08-04,186.11
23,2021-05-17,490.01
37,2021-04-21,545.97
37,2020-09-18,689.44
20,2020-10-24,980.33
26,2021-02-11,973.34
25,2021-03-10,36.65
26,2021-01-09,700.47
49,2020-10-22,987.17
19,2021-06-29,765.59
36,2021-11-07,78.27
35,2020-01-28,542.8
18,2020-12-29,693.7
17,2020-05-11,676.2
44,2020-09-28,967.25
46,2021-03-25,538.02
46,2021-08-08,845.88
0,2021-03-02,775.05
21,2021-05-17,37.73
26,2020-04-18,140.77
12,2020-12-27,109.24
11,2020-02-11,338.79
29,2020-02-24,679.2
34,2021-08-13,238.6
33,2021-09-30,89.78
48,2020-05-31,88.76
37,2020-11-20,225.58
45,2021-11-21,651.28
15,2021-03-05,713.85
23,2021-07-10,891.31
48,2020-11-25,753.87
27,2020-03-14,949.45
12,2020-02-23,182.64
17,2020-05-16,126.46
27,2020-03-15,732.87
7,2021-09-07,230.79
12,2021-08-01,28.18
42,2020-03-02,869.36
44,2020-04-28,334.04
2,2020-02-21,870.67
27,2021-11-26,843.07
5,2020-10-05,466.42
0,2020-06-20,107.7
16,2020-03-24,759.89
24,2021-08-05,691.55
33,2020-07-19,267.08
23,2021-12-02,952.85
39,2020-06-17,63.47
12,2021-06-21,721.82
23,2020-09-22,91.15
3,2020-06-20,836.88
40,2020-05-06,967.48
23,2021-07-23,506.36
9,2020-03-18,935.51
45,2021-08-11,103.17
34,2020-05-31,526.79
8,2021-07-25,508.21
2,2020-01-05,356.08
25,2021-09-03,358.28
35,2020-02-23,376.54
3,2021-03-07,357.05
46,2021-05-08,791.87
39,2021-01-21,113.81
31,2020-09-01,438.78
5,2020-11-02,278.64
3,2020-11-18,641.76
19,2021-01-19,957.71
13,2020-06-02,219.9
11,2020-12-06,889.42
